"","P02004.LIF14","P02005.LIF16","P02010.LIF20","P02011.LIF22"
"Mfsd9",0,3.75697563502086,1.77362287770327,0
"Gm29260",2.75145213378009,4.69621954377607,2.66043431655491,1.28505166771696
"Gm5267",21.0944663589807,28.1773172626564,30.1515889209556,28.271136689773
"Gm28140",24.7630692040208,38.5090002589638,36.3592689929171,6.42525833858478
"Pantr1",2.75145213378009,3.75697563502086,5.32086863310981,8.99536167401869
"Gm20646",0,0,1.77362287770327,2.57010333543391
"Mrps9",2025.06877046215,1751.68988982848,2083.12006986249,3670.10756299962
"Gpr45",19.2601649364606,16.9063903575939,16.8494173381811,20.5608266834713
"Tgfbrap1",641.088347170761,409.510344217274,517.897880289355,310.982503587503
"AI597479",1129.92967627236,1283.94642326838,1326.66991252205,1421.26714449495
"Fhl2",116.478140330024,40.3874880764742,59.4163664030596,89.9536167401869
"Gm29040",6.42005497882021,0.939243908755215,0.886811438851636,10.2804133417356
"Gm29041",5.50290426756018,6.5747073612865,1.77362287770327,10.2804133417356
"Nck2",1165.6985540115,726.035541467781,1220.25253985985,1105.14443423658
"1500015O10Rik",14.6744113801605,17.8456342663491,23.9439088489942,5.14020667086782
"Gm29156",4.58575355630015,2.81773172626564,13.3021715827745,1.28505166771696
"Uxs1",1028.12594732249,824.656151887079,1075.70227532703,1234.93465267599
"Gm19587",828.187092267807,844.380273970938,790.148992016807,778.741310636475
"Gm8241",58.6976455206419,46.9621954377607,73.6053494246858,33.4113433606408
"Tpp2",4053.80614376933,3311.77402227089,3461.22504583793,6391.84699522413
"Mettl21c",10.0886578238603,4.69621954377607,23.9439088489942,10.2804133417356
"Gm8251",14.6744113801605,20.6633659926147,7.09449151081309,0
"Tex30",762.152241057085,910.127347583803,644.711916045139,700.353158905741
"Gm29247",26.5973706265409,60.1116101603338,35.4724575540654,86.098461737036
"Kdelc1",655.762758550921,827.473883613344,950.661862448953,1578.04344795642
"Bivm",674.105772776122,641.503589679812,664.221767699875,807.012447326248
"Ercc5",1660.04278738065,1545.05622990233,2247.18018605004,2532.83683707012
"Mettl21e",3.66860284504012,1.87848781751043,1.77362287770327,5.14020667086782
"Gm5700",166.004278738065,141.825830222037,155.192001799036,268.575798552844
"Txn-ps1",5442.37232061702,5827.06920991735,4984.76709778504,4933.31335236539
"Gulp1",136.655455977744,166.246171849673,182.683156403437,92.5237200756208
"Gm5268",1.83430142252006,2.81773172626564,0.886811438851636,0
"Col5a2",107.306633217423,59.1723662515785,40.7933261871752,50.1170150409612
"Gm7063",352.185873123851,570.121052614415,619.881195757293,181.192285148091
"Gm8307",164.169977315545,167.185415758428,180.022722086882,110.514443423658
"Wdr75",4131.76395422643,5434.46525605767,4373.75401641627,4465.55454531642
"Gm5526",2124.12104727823,2499.32804119763,2567.31911547549,3071.27348584352
"Gm5269",64.2005497882021,105.195317780584,76.2657837412407,86.098461737036
"Slc40a1",1263.83368011632,603.933833329603,491.293537123806,59.1123767149799
"Gm9496",100.886578238603,63.8685857953546,94.888823957125,87.3835134047529
"Rpl23a-ps1",22.9287677815007,19.7241220838595,23.9439088489942,24.4159816866221
"Gm3852",5.50290426756018,4.69621954377607,7.09449151081309,1.28505166771696
"Gm18849",2.75145213378009,3.75697563502086,2.66043431655491,6.42525833858478
"Dnah7b",163.252826604285,449.897832293748,210.174311007838,203.038163499279
"Gm8326",1551.81900345197,2186.55981958214,1520.88161763056,1002.34030081922
"Dnah7c",152.247018069165,206.633659926147,243.8731456842,101.519081749639
"Slc39a10",2710.18035177339,4291.40541910258,4752.42250080592,3716.36942303743
"Gm28527",30.265973471581,33.8127807151877,38.1328918706203,15.4206200126035
"Gm28825",4.58575355630015,1.87848781751043,5.32086863310981,1.28505166771696
"Gm28826",44.9403848517414,39.448244167719,41.6801376260269,24.4159816866221
"Gm4852",364.108832370232,297.740319075403,274.024734605155,156.776303461469
"Gm8337",3185.26442020608,4108.25285689531,3020.47976072867,1700.12335638953
"Gm19206",86.2121668584428,109.89153732436,101.096504029086,203.038163499279
"C230029F24Rik",23.8459184927608,15.0279025400834,12.4153601439229,6.42525833858478
"Gm8384",1.83430142252006,1.87848781751043,1.77362287770327,0
"Gm8391",23.8459184927608,31.9342928976773,19.509851654736,11.5654650094526
"Tmeff2",32.100274894101,63.8685857953546,39.019703309472,34.6963950283578
"9330175M20Rik",9.1715071126003,6.5747073612865,5.32086863310981,3.85515500315087
"Nabp1",1702.23172009861,1161.8447151302,834.489563959389,614.254697168705
"Gm17767",37.6031791616612,19.7241220838595,24.8307202878458,8.99536167401869
"Gm28055",24.7630692040208,33.8127807151877,31.9252117986589,11.5654650094526
"Myo1b",2435.03513839538,1605.16784006266,2243.63294029464,5231.44533927572
"Gm8419",0,0.939243908755215,3.54724575540654,2.57010333543391
"Gm8420",73.3720569008024,88.2889274229902,57.6427435253563,74.5329967275834
"Stat4",81.6264133021426,58.2331223428233,51.4350634533949,56.542273379546
"Gm28177",0.91715071126003,0.939243908755215,0,0
"Stat1",88.0464682809628,122.101708138178,101.096504029086,87.3835134047529
"Gls",3118.3124182841,2464.57601657368,3094.08511015336,3333.42402605778
"Nab1",608.98807227666,456.472539655034,445.179342303521,562.852630460026
"Gm5976",22.0116170702407,30.0558050801669,22.1702859712909,19.2757750157543
"Rps27a-ps1",8.25435640134027,8.45319517879693,7.98130294966472,7.71031000630173
"Gm553",14.6744113801605,20.6633659926147,19.509851654736,11.5654650094526
"Gm5527",273.310911955489,345.641758421919,263.382997338936,150.351045122884
"Nemp2",516.355850439397,479.01439346516,742.261174318819,1326.1733210839
"Gm37242",4.58575355630015,0,14.1889830216262,8.99536167401869
"Mfsd6",247.630692040208,120.223220320668,141.00301877741,164.48661346777
"Inpp1",131.152551710184,190.666513477309,172.928230576069,137.500528445714
"Hibch",660.348512107221,474.318173921384,614.560327124184,516.590770422216
"1700019D03Rik",1488.53560437503,2325.56791807791,2381.08871331664,1504.79550289655
"1700019A02Rik",311.83124182841,178.456342663491,106.417372662196,42.4067050346595
"Pms1",898.807697034829,936.426177028949,998.549680146942,1053.7423675279
"Gm28778",14.6744113801605,16.9063903575939,22.1702859712909,41.1216533669426
"Osgepl1",276.979514800529,313.707465524242,321.912552303144,313.552606922937
"Gm28551",3.66860284504012,1.87848781751043,3.54724575540654,0
"Dnah7a",95.3836739710431,137.129610678261,105.530561223345,34.6963950283578
"Stk17b",1405.07488965037,1120.51798314497,1140.4395103632,1443.11302284614
"Hecw2",1023.54019376619,842.501786153428,662.448144822172,412.501585337143
"Ccdc150",100.886578238603,70.4432931566411,86.9075210074603,26.9860850220561
"Gtf3c3",1880.15895808306,1902.90815913807,2014.83558907092,1660.28675469031
"Gm34066",4.58575355630015,2.81773172626564,5.32086863310981,2.57010333543391
"Pgap1",2040.66033255357,2511.53821201144,2798.77690101576,813.437705664833
"Gm19637",399.877710109373,495.920783822753,542.728600577201,281.426315230013
"Ankrd44",309.99694040589,282.71241653532,223.476482590612,219.743835179599
"Sf3b1",11538.6730983624,12215.8062772703,12447.2853557216,16309.8757666636
"E330011M16Rik",0.91715071126003,0.939243908755215,0.886811438851636,2.57010333543391
"Coq10b",675.940074198642,596.419882059561,477.10455410218,637.38562718761
"Hspd1",22479.3639329833,27415.590452656,22908.9998998543,11823.7603946637
"Hspe1",5023.23444557118,7682.0759297089,6048.05401296815,6531.91762700528
"Gm5147",52.2775905418217,62.9293418865994,54.9823092088014,56.542273379546
"Gm16581",931.82512264019,1179.69034939655,1183.00645942808,1229.79444600513
"Mob4",1561.90766127583,1269.85776463705,1133.34501885239,2232.13474682435
"Gm6822",55.9461933868618,71.3825370653963,54.0954977699498,80.9582550661682
"Rftn2",29.3488227603209,25.3595855363908,9.75492582736799,12.8505166771696
"Gm10561",5.50290426756018,3.75697563502086,3.54724575540654,2.57010333543391
"Mars2",780.495255282285,789.904127263136,616.333950001887,478.039220390707
"Boll",96.3008246823031,85.4711956967246,61.1899892807629,39.8366016992256
"Gm29138",4.58575355630015,1.87848781751043,6.20768007196145,1.28505166771696
"Plcl1",73.3720569008024,75.1395127004172,53.2086863310981,23.1309300189052
"9130227L01Rik",58.6976455206419,42.2659758939847,12.4153601439229,3.85515500315087
"Gm28900",333.842858898651,295.861831257893,396.404713166681,341.82374361271
"Satb2",637.419744325721,248.899635820132,559.578017915382,805.727395658531
"9130024F11Rik",10.0886578238603,2.81773172626564,3.54724575540654,3.85515500315087
"4930558J18Rik",113.726688196244,97.6813665105423,152.531567482481,181.192285148091
"1700066M21Rik",252.216445596508,300.558050801669,324.572986619699,332.828381938691
"Tyw5",466.829712031355,521.280369359144,423.895867771082,920.09699408534
"Maip1",387.037600151732,415.145807669805,414.140941943714,601.404180491535
"Spats2l",135.738305266484,113.648512959381,94.888823957125,74.5329967275834
"Kctd18",915.316409837509,593.602150333296,775.960008995181,1403.27642114692
"Sgo2a",1404.15773893911,784.268663810604,832.715941081686,1148.83619093896
"Aox1",71.5377554782823,48.8406832552712,66.5108579138727,167.056716803204
"Aox3",83.4607147246627,68.5648053391307,44.3405719425818,20.5608266834713
"Aox4",5.50290426756018,15.9671464488387,8.86811438851636,14.1355683448865
"Aox2",33.9345763166211,19.7241220838595,23.9439088489942,35.9814466960747
"Gm37607",74.2892076120624,114.587756868136,76.2657837412407,5.14020667086782
"Bzw1",13037.2973605613,16896.0586745976,14625.2942495412,10735.3216321074
"Clk1",2352.49157438198,3005.58050801669,2048.53442374728,7511.1269978056
"Ppil3",643.839799304541,948.636347842767,658.900899066765,411.216533669426
"Nif3l1",1912.25923297716,3027.18311791806,2002.42022892699,753.040277282136
"Orc2",866.707422140728,875.37532295986,979.926639931057,3102.11472586873
"Gm15834",54.1118919643417,70.4432931566411,39.9065147483236,17.9907233480374
"Fam126b",752.980733944484,624.597199322218,646.485538922842,1098.719175898
"Ndufb3",755.732186078264,873.49683514235,772.412763239775,677.222228886835
"Cbx3-ps7",457.658204918755,525.97658890292,634.07017877892,421.496947011161
"Als2cr12",575.053495960039,785.20790771936,805.224786477285,754.325328949853
"Cflar",164.169977315545,176.57785484598,208.400688130134,93.8087717433377
"Casp8",62.366248365682,41.3267319852295,51.4350634533949,28.271136689773
"Gm28802",1.83430142252006,6.5747073612865,7.98130294966472,2.57010333543391
"Trak2",1983.79698845544,1579.80825452627,1535.07060065218,1417.4119894918
"Stradb",201.773156477206,143.704318039548,223.476482590612,379.090241976502
"Gm29018",6.42005497882021,7.51395127004172,2.66043431655491,2.57010333543391
"C2cd6",7.33720569008024,10.3316829963074,3.54724575540654,7.71031000630173
"Tmem237",409.966367933233,547.57919880429,401.725581799791,276.286108559145
