"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Gm19951",48.2237400529295,-0.676179244788225,0.26720430831107,-2.63886946830787,0.00831830028510641,0.575366652209913
"Efcab11",483.572198550456,0.574145241958074,0.225615988406947,2.54439023994152,0.0109468709465447,0.62526848580734
"Tdp1",1645.61011543744,0.423339676308343,0.210966104371651,2.00665694763687,0.0447862031269058,0.940787626548445
"Otub2",481.886865085444,0.790240009880744,0.247281850886971,3.19636529494906,0.00139170793251233,0.271598430210412
"D430019H16Rik",138.094335375493,0.797695324386289,0.262746023774241,3.03473313116675,0.00240748609492702,0.35237428173338
"Gm19554",34.400971188147,0.625134971441798,0.279864992616499,2.25173291010399,0.0243391556150875,NA
"Gm9063",215.30185906132,-0.568146503526877,0.247025843776369,-2.29986748669117,0.0214557286065046,0.79755954432297
"Zfp839",969.027025566598,0.438220511093084,0.220682806462829,1.98570208551724,0.0470664133107866,0.944668086521791
"Aspg",333.532060337863,0.507161466342846,0.25353409286985,2.0005487470374,0.0454410416374743,0.941070271553528
"Crip1",204.625584162404,-0.563137313729421,0.268843697594805,-2.09644011587277,0.0360431669210459,0.917840142330611
"Ptprn2",367.789716844418,-0.508136001667657,0.257202955327008,-1.97634959618514,0.048115196013783,0.948895752305339
"AW549877",4479.05712527594,0.543604931211881,0.205637156967351,2.64360287735397,0.00820288337056767,0.571598365747452
"Laptm4b",1676.19652615884,0.442534836464217,0.225404466131424,1.96337967940347,0.0496020731999264,0.953255317662829
"Rrm2b",568.274226673747,0.533565589041614,0.241079225268325,2.21331436907629,0.0268759796533237,0.862709845922725
"Dpys",57.0699588019879,0.569333142033672,0.281214929605587,2.02731058921276,0.042630659251842,0.9327517320677
"Gm33301",255.970347318415,0.508212780734091,0.246799092887508,2.05886399587302,0.0395072689955575,0.92392695979738
"Trps1",550.477343895656,0.58382140549076,0.233530249196363,2.49983575182532,0.0124250898165835,0.665635612298216
