"","LIF_HTKO_17","LIF_HTKO_25","LIF_TGA_20","LIF_TGA_22"
"Scai",1051.09944228614,1352.92596956117,1192.72160920878,2180.48719639838
"Ppp6c",1929.97054222178,1728.49327005986,1720.89945547677,1877.10301850051
"Gm13504",0,0.883687765879273,5.76194014110524,1.38531588081218
"Gm43970",2.53276974044852,2.65106329763782,0.960323356850873,0
"Gm13453",1073.05011337002,752.90197652914,727.925104492962,1201.06886866416
"Gm13456",114185.702465221,89829.5124649257,81830.1135606198,115177.932962486
"Lrp1b",3829.54784755817,3696.465924673,3816.32502012537,3693.25213824528
"Gm13464",2423.86064160924,2612.18103593913,3271.82167679093,2609.93511945015
"Kynu",6.75405264119607,59.2070803139113,23.047760564421,4.15594764243655
"Arhgap15",93.7124803965954,113.995721798426,105.635569253596,59.5685828749238
"Gtdc1",702.421474684391,832.433875458275,730.806074563515,756.382470923452
"Zeb2",25.3276974044852,108.693595203151,48.0161678425437,16.6237905697462
"Gm13479",1.68851316029902,0,1.92064671370175,2.77063176162436
"Gm13466",3.37702632059803,0.883687765879273,2.88097007055262,1.38531588081218
"Gm13481",22.7949276640367,30.9290718057745,28.8097007055262,19.3944223313706
"Acvr2a",1036.7470804236,658.347385580058,963.204326921426,811.795106155939
"Orc4",1910.55264087834,2329.40095085776,1673.84361099107,3895.50825684386
"Mbd5",1509.53076530732,1506.68764082416,1457.77085569963,1904.80933611675
"Gm13508",1.68851316029902,1.76737553175855,0.960323356850873,2.77063176162436
"Epc2",1378.67099538415,1308.7415812672,1840.93987508312,1284.18782151289
"Kif5c",989.468711935224,1089.58701532914,579.074984181077,1004.35401358883
"Lypd6b",37.9915461067279,30.9290718057745,12.4842036390614,2.77063176162436
"Lypd6",158.720237068108,96.3219664808407,74.9052218343681,31.8622652586802
"Mmadhc",2043.94518054196,1658.68193655539,1498.10443668736,1993.46955248873
"Gm13483",38.8358026868774,117.530472861943,30.7303474192279,26.3210017354315
"Gm13488",27.0162105647843,30.9290718057745,36.4922875603332,45.715424066802
"Gm13487",678.782290440205,673.370077600006,692.39314028948,748.070575638578
"Gm13498",4455.14197344895,5754.57473140582,6219.05405896626,4812.58736994152
"Rnd3",774.183283997099,988.846610018906,1127.41962094293,831.189528487309
"Gm13500",455.054296700585,471.005579213652,677.027966579866,317.23733670599
"Gm13497",0.844256580149508,0,2.88097007055262,1.38531588081218
"1700057H21Rik",9.28682238164459,19.441130849344,26.8890539918245,0
"Gm23505",2.53276974044852,1.76737553175855,4.80161678425437,4.15594764243655
"Gm13494",66.6962698318112,73.3460845679796,50.8971379130963,41.5594764243655
"Gm13490",1.68851316029902,6.18581436115491,5.76194014110524,4.15594764243655
"Gm13493",7841.45511642863,8213.87778384784,6660.80280311766,4952.50427390355
"Rbm43",205.15434897633,213.852439342784,137.326240029675,109.439954584162
"Nmi",103.84355935839,149.343232433597,42.2542277014384,40.1741605435533
"Tnfaip6",21.1064145037377,41.5333249963258,24.0080839212718,15.238474688934
"Rif1",23032.1637630587,22401.4848650396,19096.0299509796,14851.9715581874
"Neb",699.888704943942,927.872154173236,653.980206015445,160.696642174213
"Gm13522",152.810441007061,148.459544667718,21.1271138507192,24.9356858546193
"Arl5a",2864.56257644728,2705.85193912233,2762.85029765996,3648.92203005929
"A430018G15Rik",2.53276974044852,5.30212659527564,1.92064671370175,1.38531588081218
"Cacnb4",295.489803052328,232.409882426249,290.017653768964,396.200341912284
"Stam2",1578.75980487958,1808.02516898899,1461.61214912703,1982.38702544223
"Fmnl2",1678.38208133722,2359.44633489766,2363.35578121,2039.18497655553
"Prpf40a",6465.31689078493,7489.25381582683,7743.08722628859,9284.38703320325
"Arl6ip6",1537.39123245225,1735.56277218689,1747.78850946859,1577.87478824508
"Gm13503",173.072598930649,143.157418072442,153.65173709614,173.164485101523
"Gm13502",332.637092578906,717.554465893969,623.249858596217,549.970404682436
"Rprm",37.9915461067279,64.5092069091869,87.3894254734295,56.7979511132995
"Gm13505",21.1064145037377,30.9290718057745,40.3335809877367,22.1650540929949
"Gm14035",316.596217556066,275.710582954333,301.541534051174,193.944223313706
"Galnt13",93.7124803965954,107.809907437271,176.699497660561,54.0273193516751
"Gm14032",511.619487570602,346.405604224675,545.463666691296,829.804212606497
"Kcnj3",19.4179013434387,44.1843882939636,45.135197771991,15.238474688934
"Gm13517",1050.25518570599,1096.65651745618,1279.15071132536,921.235060740101
"Gm13615",10.1310789617941,10.6042531905513,9.60323356850873,5.54126352324873
"Mir195b",0.844256580149508,2.65106329763782,10.5635569253596,1.38531588081218
"Nr4a2",107.220585678988,106.926219671392,113.318156108403,78.9630052062944
"BB557941",152.810441007061,107.809907437271,120.040419606359,31.8622652586802
"A930012O16Rik",16.8851316029902,10.6042531905513,17.2858204233157,6.92657940406091
"Gpd2",4300.6430192816,5548.67548195595,6367.90417927814,6112.01366614335
"Gm13531",148.589158106313,120.181536159581,126.762683104315,84.5042687295431
"Gm13532",1934.19182512252,1737.33014771865,1284.91265146647,1888.185545547
"Galnt5",5.90979606104656,10.6042531905513,12.4842036390614,5.54126352324873
"Gm13534",9.28682238164459,13.2553164881891,22.0874372075701,2.77063176162436
"Acvr1c",9.28682238164459,14.1390042540684,10.5635569253596,20.7797382121827
"Acvr1",413.685724273259,379.102051562208,371.645139101288,623.392146365482
"Upp2",57.4094474501666,84.8340255244102,51.8574612699472,20.7797382121827
"Ccdc148",14.3523618625416,20.3248186152233,31.6906707760788,15.238474688934
"Pkp4",4407.01934838043,4608.43169906041,4312.81219561727,3567.18839309137
"5330411J11Rik",21.1064145037377,11.4879409564305,8.64291021165786,22.1650540929949
"Gm13549",5.06553948089705,1.76737553175855,3.84129342740349,2.77063176162436
"Gm13552",630.659665371683,752.018288763261,782.663535833462,694.043256286903
"Tanc1",4683.93550666947,4541.27142885358,4887.08556301409,3827.62777868406
"Wdsub1",699.888704943942,769.692044080846,542.582696620743,921.235060740101
"Baz2b",2311.57451644935,1585.33585198742,1430.8818017078,2242.82641103492
"March7",5497.7988499336,5249.98901708876,4598.98855595883,7851.97041244345
"Cd302",195.867526594686,143.157418072442,114.278479465254,278.448492043249
"Ly75",1414.97402833058,603.558744095543,732.726721277216,1317.43540265239
"Gm13580",67.5405264119607,14.1390042540684,29.7700240623771,55.4126352324873
"Pla2r1",29.5489803052328,38.882261698688,23.047760564421,12.4678429273096
"Gm13566",455.054296700585,478.958769106566,456.153594504165,416.980080124467
"Itgb6",3.37702632059803,4.41843882939636,1.92064671370175,4.15594764243655
"Rbms1",1577.07129171928,1782.39822377849,2291.33152944618,3640.61013477442
"Tank",617.99581666944,499.283587721789,587.717894392734,804.868526751878
"Psmd14",4011.90726887046,3982.78076081788,4256.15311756307,3014.44735664731
"Tbr1",14.3523618625416,4.41843882939636,9.60323356850873,9.69721116568528
"Slc4a10",49.811138228821,58.323392548032,72.0242517638155,37.4035287819289
"Dpp4",650.921823295271,534.63109835696,398.534193093112,411.438816601218
"Gm13561",20.2621579235882,17.6737553175854,14.4048503527631,6.92657940406091
"Gca",455.898553280734,733.460845679796,503.209438989858,398.970973673909
"Kcnh7",126.638487022426,176.737553175855,132.524623245421,44.3301081859898
"Fign",46.434111908223,114.879409564305,64.3416649090085,13.8531588081218
"Gm13577",134.236796243772,127.251038286615,158.453353880394,40.1741605435533
"Gm13578",270.162105647843,207.666624981629,280.414420200455,247.971542665381
"Grb14",62.4749869310636,79.5318989291345,104.675245896745,114.981218107411
"Cobll1",183.203677892443,163.482236687665,190.144024656473,135.760956319594
"Gm13592",0.844256580149508,0.883687765879273,3.84129342740349,0
"Slc38a11",6.75405264119607,9.720565424672,7.68258685480699,6.92657940406091
"Scn3a",109.753355419436,148.459544667718,312.105090976534,156.540694531777
"Scn2a",26.1719539846348,38.882261698688,60.500371481605,31.8622652586802
"Csrnp3",401.021875571016,493.981461126513,708.718637355945,65.1098463981726
"Galnt3",318.284730716365,273.943207422574,265.049246490841,490.401821807513
"Gm28638",2.53276974044852,1.76737553175855,1.92064671370175,0
"Ttc21b",601.11068506645,993.265048848302,599.241774674945,281.219123804873
"Scn1a",20.2621579235882,44.1843882939636,43.2145510582893,11.0825270464975
"Gm13629",15.1966184426911,10.6042531905513,17.2858204233157,11.0825270464975
"Scn9a",2.53276974044852,10.6042531905513,4.80161678425437,0
"Scn7a",24.4834408243357,23.8595696787404,32.6509941329297,13.8531588081218
"Gm13600",0.844256580149508,3.53475106351709,5.76194014110524,1.38531588081218
"Gm13602",228.793533220517,220.038253703939,186.302731229069,157.926010412589
"Gm13598",27.8604671449338,13.2553164881891,14.4048503527631,66.4951622789848
"Gm13599",2.53276974044852,7.95318989291345,7.68258685480699,4.15594764243655
"Gm21830",2.53276974044852,1.76737553175855,3.84129342740349,0
"Xirp2",9.28682238164459,12.3716287223098,17.2858204233157,2.77063176162436
"B3galt1",675.405264119607,704.29914940578,579.074984181077,271.521912639188
"Stk39",383.292487387877,206.78293721575,155.572383809841,149.614115127716
"Gm13597",154.49895416736,167.900675517062,139.246886743377,175.935116863147
"4933409G03Rik",0.844256580149508,0.883687765879273,0,1.38531588081218
"4932414N04Rik",17.7293881831397,12.3716287223098,13.4445269959122,6.92657940406091
"Gm36231",0.844256580149508,7.95318989291345,4.80161678425437,0
"Cers6",1513.75204820807,1752.3528397386,1755.4710963234,2417.37621201726
"Nostrin",44.7455987479239,57.4397047821527,25.9287306349736,80.3483210871066
"Spc25",1685.98039055857,1636.58974240841,1935.05156405451,2993.66761843513
"G6pc2",2.53276974044852,2.65106329763782,0.960323356850873,0
"Abcb11",4.22128290074754,2.65106329763782,9.60323356850873,1.38531588081218
"Dhrs9",5.06553948089705,0.883687765879273,0,0
"Lrp2",4667.05037506648,6907.78726587827,6466.81748503378,3477.14286083858
"Bbs5",298.022572792776,374.683612732812,262.168276420288,440.530450098274
"Klhl41",16.0408750228407,13.2553164881891,19.2064671370175,1.38531588081218
"Fastkd1",1406.53146252908,1319.34583445775,1101.49089030795,1250.9402403734
"Ppig",4479.62541427329,4778.09975010923,4475.10684292507,5024.54069970579
"Ccdc173",119.040177801081,189.992869664044,114.278479465254,77.5776893254822
"Phospho2",898.289001279077,714.903402596331,546.423990048147,256.283437950254
"Klhl23",229.637789800666,344.638228692916,280.414420200455,130.219692796345
"Ssb",6212.88417332023,6363.43560209664,6355.41997563908,9030.87422701462
"Mettl5",1372.7611993231,1474.87488125251,1593.1764490156,2120.91861352345
"Mettl5os",32.9260066258308,24.7432574446196,36.4922875603332,19.3944223313706
"Ubr3",5985.77915326001,5570.76767610293,6682.89024032523,14843.6596629025
"Myo3b",139.302335724669,142.273730306563,145.969150241333,145.458167485279
"Rpl9-ps7",8535.43402531153,7512.2296977397,7841.04020868738,10653.0791234457
"Sp5",9.28682238164459,8.83687765879272,13.4445269959122,1.38531588081218
"Gad1os",18.5736447632892,29.161696274016,8.64291021165786,5.54126352324873
"Gad1",187.424960793191,82.1829622267723,136.365916672824,358.796813130355
"Gorasp2",2805.46461583682,2306.4250689449,2680.26248897079,3152.97894472853
"Tlk1",3569.51682087212,3842.27440604308,4028.55648198941,4086.68184839594
"Gm13632",1.68851316029902,5.30212659527564,1.92064671370175,5.54126352324873
"Mettl8",608.708994287795,1079.86644990447,1091.88765673944,469.62208359533
"Dcaf17",2195.91136496887,2096.99106843151,1563.40642495322,1199.68355278335
"Cybrd1",63.3192435112131,41.5333249963258,20.1667904938683,12.4678429273096
"Dync1i2",3478.33711021597,3136.20788110554,2831.99357935323,2625.17359413909
"Slc25a12",2672.91633275334,2319.68038543309,2689.8657225393,1979.61639368061
"Hat1",11134.0557790117,11672.6316994993,11566.1345099119,17833.1713336952
"Metap1d",305.620882014122,569.094921226251,517.614289342621,534.731929993502
"Dlx1as",0.844256580149508,1.76737553175855,3.84129342740349,0
"Dlx2",4.22128290074754,5.30212659527564,1.92064671370175,8.31189528487309
"Platr26",370.628638685634,353.475106351709,270.811186631946,392.044394269848
"Gm13647",97.9337632973429,151.994295731235,104.675245896745,42.9447923051777
"Itga6",7886.20071517656,8447.17135403997,9780.89338952615,11712.845772267
"Pdk1",5379.60292871267,8946.45494176175,10809.3997047134,6937.66193110741
"Rapgef4",24.4834408243357,70.6950212703418,51.8574612699472,9.69721116568528
"Map3k20",655.987362776168,1069.26219671392,992.014027626952,1134.57370638518
"Cdca7",4342.85584828907,5295.94078091448,6230.57793924847,5884.82186169015
"Pex13-ps",198.400296335134,146.692169135959,119.080096249508,59.5685828749238
"Ak3l2-ps",761.519435294856,433.007005280844,508.011055774112,705.125783333401
"8430437L04Rik",1.68851316029902,2.65106329763782,0.960323356850873,0
"6430710C18Rik",5.06553948089705,5.30212659527564,4.80161678425437,6.92657940406091
"Sp3",4604.57538813542,4525.36504906775,4598.98855595883,5172.76949895269
"Sp3os",157.031723907809,163.482236687665,149.810443668736,195.329539194518
"Ola1",4052.43158471764,3875.85454114649,4266.71667448843,4416.38702802924
"Sp9",4.22128290074754,3.53475106351709,4.80161678425437,12.4678429273096
"Cir1",430.570855876249,379.102051562208,473.439414927481,1530.77404829746
"Scrn3",872.117047294442,1109.91183394437,790.346122688269,1224.61923863797
"Gpr155",65.8520132516616,53.9049537186356,24.9684072781227,23.5503699738071
"D230022J07Rik",12.6638487022426,26.5106329763782,8.64291021165786,2.77063176162436
"Gm13707",10.9753355419436,19.441130849344,3.84129342740349,8.31189528487309
"Wipf1",550.455290257479,380.869427093966,431.185187226042,403.126921316345
"Chrna1",46.434111908223,26.5106329763782,22.0874372075701,34.6328970203046
"Chrna1os",8.44256580149508,7.06950212703418,1.92064671370175,6.92657940406091
"Chn1os3",11.8195921220931,20.3248186152233,4.80161678425437,1.38531588081218
"Chn1",507.398204669854,634.487815901318,527.217522911129,802.097894990254
"Atf2",3268.11722175875,3138.85894440318,3230.52777244634,2536.51337776711
"Gm10822",20.2621579235882,45.0680760598429,9.60323356850873,42.9447923051777
"Atp5g3",5084.11312566034,4425.5083315234,5165.57933650085,3971.70063028853
"Gm13668",5.06553948089705,7.06950212703418,8.64291021165786,9.69721116568528
"Lnpk",1500.24394292568,1112.562897242,1122.61800415867,1796.7546974134
"Mrpl23-ps1",1192.93454775126,824.480685565361,825.878086891751,1480.90267658822
"Hoxd13",65.0077566715121,59.2070803139113,77.7861919049207,167.623221578274
"Hoxd12",2.53276974044852,0,0.960323356850873,2.77063176162436
"Hoxd11",2.53276974044852,1.76737553175855,1.92064671370175,11.0825270464975
"Gm28309",0.844256580149508,0.883687765879273,2.88097007055262,12.4678429273096
"Hoxd10",1.68851316029902,1.76737553175855,0.960323356850873,18.0091064505584
"Hoxd9",33.7702632059803,7.06950212703418,20.1667904938683,120.52248163066
"Hoxd3os1",2.53276974044852,0,2.88097007055262,1.38531588081218
"Haglr",31.2374934655318,60.0907680797905,40.3335809877367,42.9447923051777
"Hoxd1",21.1064145037377,24.7432574446196,11.5238802822105,63.7245305173604
"Mtx2",1305.22067291114,1189.4437328735,1153.3483515779,2165.24872170944
"2600014E21Rik",16.0408750228407,20.3248186152233,55.6987546973507,13.8531588081218
"Gm13660",8.44256580149508,2.65106329763782,4.80161678425437,13.8531588081218
"Gm13655",33.7702632059803,39.7659494645673,67.2226349795611,160.696642174213
"Hnrnpa3",6147.87641664872,5583.13930482524,6170.07756776686,9758.16506444101
"Nfe2l2",4190.88966386216,4725.96217192235,4630.67922673491,6325.35231178843
"E030042O20Rik",22.7949276640367,19.441130849344,19.2064671370175,19.3944223313706
"Gm13657",149.433414686463,281.012709549609,195.905964797578,243.815595022944
"Gm13669",776.716053737548,510.77152867822,605.964038172901,579.062038179492
"Agps",4803.8199410507,4172.77363048192,4307.05025547617,5491.39215153949
"Ttc30b",100.466533037791,89.2524643538065,89.3100721871312,12.4678429273096
"Ttc30a2",54.876677709718,45.0680760598429,44.1748744151402,9.69721116568528
"Ttc30a1",220.350967419022,197.062371791078,238.160192499017,30.476949377868
"Pde11a",33.7702632059803,68.043957972704,38.4129342740349,42.9447923051777
