"","gene1","gene2","correlation","pvalue"
"20320","Stip1","Taf1",0.274210335110328,0.00140341433111982
"13630","Stip1","Ipo5",0.274002973879288,0.00141567587412891
"4711","Stip1","Anapc2",0.273858838504281,0.00142425621764004
"8271","Stip1","Tceb3",0.273753595414315,0.0014305512173731
"8049","Stip1","Psmd2",0.273644852170809,0.00143708219631437
"22691","Stip1","Whamm",0.27360778056414,0.00143931487099695
"21467","Stip1","Jmjd5",0.273591583787463,0.00144029132978451
"10871","Stip1","Surf2",0.273465589666922,0.00144790779966291
"1937","Stip1","Aldh9a1",0.273192145255788,0.00146456417514678
"15621","Stip1","Cd22",0.27310110957083,0.00147014805866557
"3605","Stip1","Smyd4",0.272605909118153,0.00150086340130003
"21395","Stip1","9330159M07Rik",0.272566443199077,0.00150333628468421
"10906","Stip1","Tmem48",0.272196001557194,0.00152672918309229
"8769","Stip1","Arih2",0.272135663005186,0.00153057071657167
"3089","Stip1","Cdk5rap2",0.272031358294957,0.00153723217361916
"9094","Stip1","Mpnd",0.272029995116087,0.00153731940797391
"16207","Stip1","Gm5634",0.271830253670089,0.00155015034482075
"6001","Stip1","Pdpn",0.271792606771476,0.0015525795860953
"7250","Stip1","Rps19bp1",0.271770702981828,0.00155399456590774
"7213","Stip1","Nol12",0.271712907388146,0.00155773378471456
"19195","Stip1","Ostm1",0.27126669277453,0.00158687949461017
"9433","Stip1","Slc35c2",0.271248082142616,0.00158810580887666
"19223","Stip1","Abcf3",0.27046059883236,0.00164079263293542
"13277","Stip1","Rsbn1",0.269819942740957,0.00168482340658262
"20335","Stip1","AU018829.5",0.269743049788461,0.00169017966446438
"17879","Stip1","Gm4984",0.269372609890029,0.0017162016128516
"7928","Stip1","Echs1",0.269217550415105,0.00172720165318987
"20627","Stip1","Qdpr",0.269131494396599,0.00173333415105007
"14244","Stip1","Fam175b",0.26905645799698,0.00173869751681283
"14270","Stip1","Uchl1",0.268996146730563,0.00174301930567805
"15158","Stip1","Eif3m",0.268872153088084,0.00175193513536478
"15064","Stip1","Hspd1",0.268622090108261,0.0017700422474032
"5476","Stip1","Hnrnpf",0.268502563120687,0.00177875714751142
"1578","Stip1","Ptpn11",0.26847853777162,0.00178051357225023
"17522","Stip1","Kif3a",0.268408295434667,0.00178565783180611
"2821","Stip1","Gjb5",0.268355086967928,0.00178956358575893
"19993","Stip1","Kdm3a",0.268305735879176,0.00179319312632421
"964","Stip1","Amdhd2",0.268163745649795,0.00180367317382327
"10793","Stip1","Tubb2c",0.268009771232232,0.00181510061249466
"15963","Stip1","Zbtb34",0.267750546362496,0.00183448801967998
"2979","Stip1","Haus7",0.267640483082662,0.00184277637609544
"9134","Stip1","Ascc1",0.267592014747798,0.00184643707640632
"18843","Stip1","Mtg1",0.267203934652184,0.00187598684506889
"19634","Stip1","BC024479",0.266633723601396,0.00192018405655292
"14971","Stip1","Alg2",0.266549180592497,0.00192681686288039
"8160","Stip1","Ppat",0.266520230638299,0.00192909290151002
"6779","Stip1","Brca1",0.266465108820207,0.00193343331359501
"4360","Stip1","Srrm1",0.265604794778895,0.00200233492215213
"3843","Stip1","Gm11517",0.265556772598199,0.00200624581242644
"21084","Stip1","Tcp1",0.265515026713394,0.00200965119449675
"19065","Stip1","Zswim7",0.265337440762508,0.00202419627725877
"6383","Stip1","Rnf7",0.265323480719336,0.0020253437053062
"11809","Stip1","Ivd",0.26531096610405,0.00202637282969299
"16717","Stip1","Def8",0.264843925672077,0.00206512013689668
"4219","Stip1","Apbb1ip",0.26474497663251,0.00207341504628547
"20881","Stip1","Srfbp1",0.264609068020231,0.00208485752577372
"20565","Stip1","Usp14",0.264548962896427,0.00208993615790795
"11180","Stip1","Lpcat3",0.264296983858033,0.00211134963493109
"9010","Stip1","Rrp36",0.263660507385296,0.00216632664383834
"13764","Stip1","Gmnn",0.263064533271205,0.0022189778078943
"15686","Stip1","Eprs",0.263038191509771,0.00222133148942282
"6693","Stip1","Cth",0.26298853260811,0.00222577474847046
"7761","Stip1","Snai1",0.262973200970956,0.00222714818115064
"21209","Stip1","Mcm4",0.262908836375047,0.00223292244507586
"19766","Stip1","Fbp2",0.262809015821327,0.00224190435246789
"7600","Stip1","Smarcad1",0.262634766027444,0.00225766189446655
"12557","Stip1","Zfp97",0.262508793399698,0.00226911608911068
"8330","Stip1","Arid1b",0.262255906842861,0.00229226906383652
"9463","Stip1","Cdc23",0.261830274251778,0.00233172116485267
"7847","Stip1","Spire1",0.261801886606948,0.00233437416606131
"15812","Stip1","Guca1a",0.261635818899065,0.00234994904199122
"17387","Stip1","4833442J19Rik",0.261467421433645,0.00236583840061818
"4623","Stip1","Nmd3",0.261423400166726,0.00237000808325063
"17667","Stip1","1810030O07Rik",0.261292128266266,0.00238248163856405
"17322","Stip1","D2Wsu81e",0.261286346181812,0.00238303242007495
"5156","Stip1","Eif2d",0.261194337505056,0.00239181236921271
"10765","Stip1","Rad51c",0.260940965098765,0.00241614198415489
"9020","Stip1","Etnk2",0.260838424198258,0.00242605176422233
"9978","Stip1","Ubxn1",0.260334879112037,0.00247525117514982
"9954","Stip1","Atp10d",0.26027476384222,0.00248118469853374
"15700","Stip1","Ezh1",0.260160982857057,0.00249245038429842
"107","Stip1","Smap1",0.260031482017206,0.00250532879386569
"10888","Stip1","Pccb",0.259943687507052,0.00251409384515156
"7170","Stip1","Zfp940",0.259862569444928,0.00252221698124899
"20120","Stip1","Dna2",0.259807790969731,0.00252771589521821
"12231","Stip1","Idh1",0.259717613761243,0.00253679190900532
"7241","Stip1","Dnajc15",0.259712980468476,0.00253725902814766
"3228","Stip1","Slu7",0.259485590380432,0.00256027981399452
"2529","Stip1","1700019D03Rik",0.259440912852378,0.00256482506121711
"9964","Stip1","Ftsj2",0.259373500982998,0.00257169698236105
"9998","Stip1","Dnajc22",0.259161172762797,0.00259345047832135
"5611","Stip1","Fignl1",0.25884622522955,0.00262602391745867
"21814","Stip1","Fam117b",0.258704965342133,0.00264075344245777
"4436","Stip1","1700012B15Rik",0.258666282680203,0.00264479997998902
"16340","Stip1","Procr",0.258157670750933,0.00269852872267698
"12279","Stip1","2410004A20Rik",0.257997210957613,0.00271568280654624
"21387","Stip1","Recql5",0.257994680600985,0.00271595410334355
"14711","Stip1","Cpsf3l",0.257903710749968,0.00272572387506141
"19955","Stip1","Upf3b",0.257872338743799,0.00272910044666234
"11872","Stip1","Porcn",0.257821155367615,0.00273461742706135
"4060","Stip1","Cdca5",0.257776201425757,0.0027394712511668
"6789","Stip1","Ptp4a2",0.257665076866485,0.00275150313581913
"4246","Stip1","Fdxr",0.257643599286349,0.00275383409122066
"10949","Stip1","Dpysl4",0.257526923273112,0.00276652808583322
"6829","Stip1","2310037I24Rik",0.25749206888587,0.00277033037199993
"7788","Stip1","Zc3hav1",0.257417594606675,0.00277847063198374
"5881","Stip1","Epb4.1l4b",0.257354126424037,0.0027854249296097
"14058","Stip1","Mrpl10",0.25721234003455,0.0028010174589798
"4586","Stip1","Polr2b",0.25713271122334,0.00280980890723988
"4863","Stip1","Rnf113a2",0.257010378655906,0.00282336361185345
"22233","Stip1","Gm5617",0.256858250280397,0.00284030207429224
"15979","Stip1","Cnot8",0.256818451011955,0.00284474856191047
"20955","Stip1","Dyrk3",0.256815604574901,0.00284506681455501
"19175","Stip1","Cdr2l",0.256744619149489,0.00285301390815486
"8817","Stip1","Slfn2",0.256553543873056,0.00287450516019985
"14412","Stip1","Pnkp",0.256545940176085,0.00287536340272712
"17075","Stip1","Fbxo42",0.256452845813724,0.00288588988697815
"9732","Stip1","Syt15",0.256373100017484,0.00289493464154282
"9133","Stip1","Snx5",0.25623638934217,0.00291049986650634
"18362","Stip1","Nsmce4a",0.256211021192968,0.00291339645402532
"11016","Stip1","Csk",0.256147748168677,0.00292063243429228
"20570","Stip1","Myod1",0.255908865960032,0.00294809767721277
"209","Stip1","D1Bwg0212e",0.255837980552089,0.00295629235888777
"22442","Stip1","Apol7d",0.255834418752119,0.00295670466104765
"4937","Stip1","Dst",0.255475323384503,0.00299853951908429
"8301","Stip1","Anp32a",0.255462750653965,0.00300001387448519
"14499","Stip1","Zfp637",0.255433994929664,0.00300338840447
"14038","Stip1","Kdm5b",0.255401312040898,0.00300722794901341
"18378","Stip1","Hspa4",0.255397392750812,0.00300768867934872
"7138","Stip1","Baz2a",0.254970215714556,0.0030582884640893
"13957","Stip1","Tomm5",0.254926896549894,0.00306346230277817
"6475","Stip1","Elac2",0.254926771642954,0.00306347723248076
"11934","Stip1","Secisbp2",0.254776216139948,0.00308152037868684
"4095","Stip1","Nmt1",0.254766373292502,0.00308270331219177
"20716","Stip1","Thoc2",0.254620398400452,0.00310029498562897
"3041","Stip1","Timeless",0.254541708003519,0.00310981557992265
"6870","Stip1","Tmem107",0.254470644930851,0.00311843599232468
"2328","Stip1","Fam132a",0.254421651792646,0.0031243917131635
"13358","Stip1","Gm5712",0.254297255086637,0.00313955974903798
"13106","Stip1","Klf4",0.253691955624506,0.00321431674260102
"5511","Stip1","C77370",0.253578184798279,0.00322854560346749
"3077","Stip1","Larp1",0.253433650288785,0.00324670375977213
"9391","Stip1","Pmpca",0.253121581676637,0.00328622359283793
"21557","Stip1","Aasdhppt",0.253110262419282,0.00328766514988972
"4741","Stip1","Zfp600",0.253106310717207,0.00328816855054759
"1059","Stip1","Npl",0.252816952767221,0.00332521851583843
"11088","Stip1","2610021K21Rik",0.252661174261597,0.00334531994562447
"20617","Stip1","Ipo4",0.252565907033005,0.00335766692530555
"110","Stip1","Pnpla6",0.252475305286395,0.00336944727984649
"3293","Stip1","Eif6",0.252250297773915,0.00339886461448622
"9466","Stip1","Yipf5",0.25220327291444,0.00340504173549029
"18135","Stip1","Lamb1",0.251727815283674,0.00346806700206189
"6448","Stip1","Cluap1",0.251508555686516,0.00349748341809183
"19464","Stip1","ORF19",0.251428987782872,0.00350821382305998
"6900","Stip1","Orc3",0.25044974498469,0.00364271895290347
"14951","Stip1","Atp8a1",0.250303767889639,0.00366316201304607
"15068","Stip1","Tars",0.249948940483173,0.00371328367942076
"2205","Stip1","Ttc1",0.249822923336818,0.00373123216789592
"7179","Stip1","Dars",0.249460586860345,0.00378327446581378
"5485","Stip1","Cul4b",0.249420595965429,0.00378905811857064
"16336","Stip1","Foxh1",0.249121427891906,0.00383257763202559
"17479","Stip1","Jakmip1",0.24907133642027,0.00383990807543474
"5876","Stip1","Gabbr1",0.249001932227248,0.00385008557394675
"5961","Stip1","Mep1b",0.24889975483076,0.00386511305273485
"14613","Stip1","Mamdc2",0.248847378791578,0.00387283652528101
"11816","Stip1","Birc2",0.248756822966795,0.00388622276218516
"15646","Stip1","Ppp1r14a",0.248690051384122,0.00389611973430924
"15762","Stip1","Psmg3",0.248644452733542,0.00390289142409275
"5013","Stip1","Zfp655",0.248485123598913,0.00392663586112295
"2871","Stip1","Tcp11",0.248373863913902,0.00394329343600643
"20970","Stip1","Pou6f1",0.248271837711034,0.00395862431793393
"13569","Stip1","Tubg1",0.248254338879665,0.00396125913344967
"8560","Stip1","Dnahc2",0.248238091330466,0.00396370695139978
"8409","Stip1","Mtap7d2",0.248161987802914,0.00397519061452268
"20734","Stip1","Mapk1ip1l",0.247992735214961,0.00400083715113832
"5679","Stip1","Smc3",0.247919648604552,0.00401195766340501
"2665","Stip1","2210016L21Rik",0.247905008717381,0.00401418853095906
"8492","Stip1","D10Wsu52e",0.247827901877502,0.00402595667173918
"9475","Stip1","Cul2",0.247685086239273,0.00404783516945918
"8110","Stip1","Pramef8",0.247508541186499,0.004075028223116
"21426","Stip1","Psmb7",0.247368618895441,0.00409669660800539
"16580","Stip1","Snrnp200",0.247038112961256,0.00414828974788997
"4179","Stip1","Tmem93",0.247032173618636,0.00414922220648431
"12978","Stip1","Zfr",0.246937527431685,0.00416410675476882
"15041","Stip1","Pak1ip1",0.246903763190722,0.00416942827081444
"7224","Stip1","Mlf1ip",0.246788353502887,0.00418766384628977
"6150","Stip1","Actr8",0.246677656105481,0.0042052220088593
"15085","Stip1","Drg1",0.246533850352332,0.00422813018639538
"15940","Stip1","Pitpnb",0.246394475164121,0.00425043927901422
"5912","Stip1","Ddx5",0.246335311005149,0.00425994125375613
"14756","Stip1","Itpkc",0.246211547003408,0.00427987979782127
"19581","Stip1","Thyn1",0.246185468174301,0.00428409178642026
"9558","Stip1","Abcb6",0.245985918776314,0.00431644416694896
"3207","Stip1","2410006H16Rik",0.245810002848838,0.00434514633429072
"18127","Stip1","Ptdss1",0.245777086490523,0.00435053587110694
"6618","Stip1","0610007P14Rik",0.245697982397202,0.00436351242806742
"19497","Stip1","C80913",0.245692378158825,0.00436443308435091
"17365","Stip1","Slc25a41",0.245629310495713,0.00437480575726633
"7146","Stip1","Fbxo25",0.245559325762359,0.00438634192392637
"3739","Stip1","Rnaseh1",0.245351321426131,0.00442079006851341
"5253","Stip1","Btf3l4",0.245335520849186,0.00442341672135022
"9593","Stip1","Ppp2r1a",0.244987092934459,0.00448169506601286
"4725","Stip1","Fam175a",0.244824796156669,0.00450907497230135
"17407","Stip1","Rab27a",0.244694156416661,0.00453122296351209
"17741","Stip1","Wdr5",0.244421674283218,0.00457773193314907
"13594","Stip1","Rpe",0.244335273858875,0.00459256828922447
"15222","Stip1","Eaf1",0.244289024099236,0.00460052779947677
"5429","Stip1","Trim38",0.244183058584128,0.00461881087364093
"4827","Stip1","Cfl2",0.243763616173026,0.00469182051103871
"16388","Stip1","Gemin6",0.243668897663091,0.00470844980593292
"9673","Stip1","Vps13b",0.243586869370372,0.00472289372989481
"6766","Stip1","Rtel1",0.243075299459413,0.0048138713588557
"394","Stip1","Zfp296",0.242688493195058,0.00488369834449802
"8586","Stip1","Map4k3",0.242635186211047,0.00489339209467852
"9417","Stip1","Ino80c",0.242468450287602,0.00492382379580866
"18278","Stip1","Cct8",0.242443875782101,0.00492832327395675
"6838","Stip1","Puf60",0.242300840011875,0.00495458550256489
"1877","Stip1","Esrrb",0.242277961133989,0.00495879778825109
"19468","Stip1","Pyy",0.242252079319197,0.00496356681089031
"16062","Stip1","Tdrd12",0.242170443901482,0.00497863594945209
"411","Stip1","Tmem208",0.242025065061528,0.00500557281545609
"8272","Stip1","Trp53bp1",0.241985349042392,0.00501295431089368
"7664","Stip1","Zbtb43",0.241818576972263,0.00504405635476267
"17241","Stip1","Agtrap",0.241801056883618,0.00504733374053761
"1912","Stip1","Irf9",0.241779380248771,0.00505139130200298
"12618","Stip1","Cirbp",0.24175397075445,0.00505615131315395
"16604","Stip1","Snupn",0.241490617490007,0.00510572236550668
"17760","Stip1","Mex3b",0.241335062527006,0.00513520607782746
"8590","Stip1","Rest",0.241270445985966,0.00514749807062664
"14022","Stip1","Atp2a2",0.241198810689755,0.00516115595497849
"19901","Stip1","B230118H07Rik",0.241144590721334,0.00517151497024339
"18549","Stip1","Dus4l",0.241013190055369,0.00519669685156474
"4744","Stip1","Anpep",0.240866124273546,0.00522501065532549
"3822","Stip1","Kifc3",0.240813541291092,0.00523516756659206
"11585","Stip1","Arf3",0.240662927850214,0.00526435765569077
"18129","Stip1","Dmc1",0.240650177938427,0.00526683534981719
"18153","Stip1","Rab18",0.240586138017537,0.0052792960027548
"4665","Stip1","Scarb2",0.24052024730173,0.00529214424390742
"2828","Stip1","Use1",0.240471555334158,0.0053016567765183
"11135","Stip1","Fam168a",0.240359518268288,0.00532360249394163
"14149","Stip1","Barx2",0.240269742352702,0.00534124620643454
"18207","Stip1","Crtc3",0.240222288851016,0.00535059334208832
"21880","Stip1","Zyg11b",0.240187101595112,0.00535753376325098
"19437","Stip1","Mmp1b",0.240080962598359,0.00537851758372007
"19805","Stip1","Rexo2",0.24008055177988,0.00537859894538941
"21","Stip1","Stac2",0.239795893147091,0.00543523973637821
"14894","Stip1","Ppm1g",0.239664143342051,0.00546163476453132
"7804","Stip1","Hsd17b4",0.239553537876369,0.00548388194047976
"13993","Stip1","Dis3",0.239353463071681,0.00552433046035622
"20595","Stip1","Lias",0.239312236556619,0.00553269809536724
"8577","Stip1","Eif4a3",0.238946356378083,0.00560745666003198
"17535","Stip1","Cdc25a",0.238909794471901,0.00561497646553242
"7781","Stip1","Palm3",0.238834436443737,0.00563050397080461
"8459","Stip1","2310008H09Rik",0.238767676616876,0.00564429179280834
"19825","Stip1","Psmc1",0.238622828164272,0.00567431073185263
"11772","Stip1","Itgae",0.23860210326935,0.00567861745757037
"7321","Stip1","Srp54b",0.238552607965634,0.00568891459600015
"17826","Stip1","Hand1",0.238518580779188,0.00569600335792722
"1737","Stip1","Gm8994",0.238515992932401,0.00569654279687259
"7885","Stip1","Tmem41a",0.238429694816733,0.00571455781937038
"16870","Stip1","LOC100303645",0.237917896402457,0.00582244501222131
"14250","Stip1","Tmx1",0.237788036493606,0.00585010659437825
"1767","Stip1","Ilf2",0.237773725179351,0.00585316221317567
"2431","Stip1","Mettl1",0.237522252074907,0.00590708695153444
"2051","Stip1","Trip4",0.23747872419316,0.00591646567389525
"7514","Stip1","1600012H06Rik",0.237305361999707,0.00595395087144517
"11866","Stip1","Polr3gl",0.237129246084036,0.00599224796120739
"4077","Stip1","Plin2",0.237079175498849,0.0060031759831731
"21115","Stip1","Fbxo2",0.237062984992053,0.00600671339454666
"8276","Stip1","Rbm26",0.237027807417494,0.00601440562791578
"8386","Stip1","Acat3",0.236943628996386,0.00603284843542023
"1048","Stip1","Smg7",0.236916611885742,0.00603877833095164
"3350","Stip1","Csde1",0.236909840639401,0.00604026534243005
"6197","Stip1","Ctsz",0.236587867278938,0.00611135032251292
"6189","Stip1","Ctr9",0.236405793622071,0.00615187718649358
"3076","Stip1","Plxnb2",0.236370696526587,0.0061597167176649
"2888","Stip1","Sox15",0.23632811892499,0.00616923908319115
"8345","Stip1","Eci2",0.236233611897696,0.0061904221579569
"6306","Stip1","Timm23",0.236220188463427,0.00619343616941124
"15347","Stip1","Nkx6-2",0.23621202292962,0.00619527024459574
"12028","Stip1","A730017L22Rik",0.236169510498036,0.00620482684997363
"22274","Stip1","Brd9",0.236157945519608,0.00620742887462741
"6357","Stip1","Mrpl44",0.23604411509394,0.006233091646164
"21069","Stip1","Ube2e3",0.235811188724803,0.00628589873629625
"609","Stip1","Cbr1",0.235529723491346,0.0063502410141513
"7721","Stip1","Bid",0.235388115294136,0.00638283330172008
"4670","Stip1","Entpd5",0.234789858429506,0.00652217506668003
"18265","Stip1","Bhmt2",0.234767920617735,0.00652733567809657
"4393","Stip1","Nploc4",0.234743240295851,0.00653314577173705
"22218","Stip1","Arhgap30",0.234711836182038,0.00654054538726827
"1768","Stip1","Myst1",0.234676795882602,0.00654881057548136
"458","Stip1","Aamp",0.234416040064972,0.00661060898139376
"7800","Stip1","Faim",0.234315615310705,0.00663454727501987
"13986","Stip1","Samm50",0.234144121988397,0.00667560437100571
"4387","Stip1","Morf4l2",0.234141600092358,0.00667620981714492
"17333","Stip1","Lss",0.234103352078679,0.00668539822240672
"20159","Stip1","Chd4",0.234049056224061,0.00669846113446614
"19440","Stip1","Ighmbp2",0.234023425462379,0.00670463545550321
"877","Stip1","Adi1",0.233948566738476,0.0067226975069235
"1051","Stip1","8430427H17Rik",0.233945729092631,0.00672338302902249
